timestamp,device_id,name,T_i,H_i,T_e,H_e,ble_sps_T,ble_sps_H,ble_tb2_T,ble_tb2_H,light,exhaust,circulation
1777488420.4906251,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777488420.4906251,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777488480.558002,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,25.14,51.32,25.08,51.15,22.11,59.13,21.875,56.5625,76,32,44
1777488480.558002,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777488480.558002,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777488480.558002,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777488480.558002,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777488540.6020422,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,25.1,51.53,25.0,51.32,21.98,59.26,21.875,56.6875,75,31,84
1777488540.6020422,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777488540.6020422,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777488540.6020422,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777488540.6020422,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777488600.638237,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,25.04,51.54,24.9,51.51,22.17,59.5,21.875,56.6875,75,21,90
1777488600.638237,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777488600.638237,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777488600.638237,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777488600.638237,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777488660.6456199,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,25.09,51.55,24.97,51.6,21.98,59.47,21.875,56.6875,74,9,45
1777488660.6456199,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777488660.6456199,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777488660.6456199,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777488660.6456199,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777488720.7317262,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,25.14,51.6,25.1,51.46,22.11,59.49,21.875,56.6875,73,10,14
1777488720.7317262,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777488720.7317262,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777488720.7317262,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777488720.7317262,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777488780.772105,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,25.17,51.43,25.14,51.3,22.11,59.73,21.875,56.6875,73,13,31
1777488780.772105,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777488780.772105,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777488780.772105,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777488780.772105,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777488840.8487191,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,25.14,51.55,25.04,51.37,22.11,59.16,21.875,56.75,72,32,77
1777488840.8487191,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777488840.8487191,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777488840.8487191,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777488840.8487191,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777488900.8751822,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,25.04,51.73,24.96,51.46,22.11,59.62,21.875,56.8125,72,31,99
1777488900.8751822,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777488900.8751822,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777488900.8751822,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777488900.8751822,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777488960.9013498,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,25.02,51.72,24.93,51.78,22.11,59.63,21.875,56.8125,71,22,75
1777488960.9013498,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777488960.9013498,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777488960.9013498,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777488960.9013498,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777489020.982722,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,25.06,51.76,25.03,51.69,22.11,59.67,21.875,56.875,71,13,32
1777489020.982722,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777489020.982722,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777489020.982722,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777489020.982722,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777489081.0964851,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,25.07,51.58,25.14,51.35,22.13,59.24,21.875,56.75,70,14,21
1777489081.0964851,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777489081.0964851,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777489081.0964851,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777489081.0964851,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777489141.101192,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,25.14,51.43,25.11,51.09,21.98,59.2,21.875,56.6875,69,21,60
1777489141.101192,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777489141.101192,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777489141.101192,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777489141.101192,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777489201.131648,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,25.07,51.27,25.06,51.11,22.11,58.82,21.875,56.625,69,32,93
1777489201.131648,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777489201.131648,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777489201.131648,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777489201.131648,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777489261.1673448,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,25.0,51.35,24.93,51.22,21.98,59.2,21.875,56.5625,68,29,93
1777489261.1673448,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777489261.1673448,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777489261.1673448,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777489261.1673448,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777489321.197314,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,25.03,51.43,24.87,51.34,22.12,58.94,21.875,56.5,68,9,54
1777489321.197314,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777489321.197314,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777489321.197314,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777489321.197314,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777491491.993902,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,23.99,53.17,23.97,52.98,21.92,59.01,21.5,56.625,47,0,14
1777491491.993902,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777491491.993902,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777491491.993902,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777491491.993902,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777491491.9941561,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,23.99,53.17,23.97,52.98,21.92,59.01,21.5,56.625,47,0,14
1777491491.9941561,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777491491.9941561,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777491491.9941561,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777491491.9941561,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777491552.067373,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,23.99,53.17,23.96,52.91,21.85,59.09,21.4375,56.6875,46,0,30
1777491552.067373,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777491552.067373,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777491552.067373,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777491552.067373,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777491612.1311219,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,23.99,53.26,23.96,52.97,21.98,59.07,21.4375,56.8125,46,0,89
1777491612.1311219,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777491612.1311219,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777491612.1311219,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777491612.1311219,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777491672.179414,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,23.97,53.36,23.93,53.14,21.91,59.25,21.4375,56.8125,45,0,97
1777491672.179414,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777491672.179414,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777491672.179414,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777491672.179414,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777491732.21376,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,23.96,53.42,23.88,53.25,21.98,59.11,21.4375,56.875,44,0,65
1777491732.21376,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777491732.21376,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777491732.21376,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777491732.21376,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777491792.218273,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,23.9,53.35,23.88,53.11,21.85,59.09,21.375,56.875,44,0,26
1777491792.218273,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777491792.218273,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777491792.218273,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777491792.218273,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777491852.289353,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,23.87,53.46,23.87,53.14,21.98,58.95,21.375,56.8125,43,0,26
1777491852.289353,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777491852.289353,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777491852.289353,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777491852.289353,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777491912.409781,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,23.85,53.52,23.87,53.16,21.85,59.04,21.375,56.875,43,0,73
1777491912.409781,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777491912.409781,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777491912.409781,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777491912.409781,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777491972.4738271,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,23.92,53.73,23.85,53.45,21.85,59.53,21.375,57.3125,42,0,99
1777491972.4738271,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777491972.4738271,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777491972.4738271,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777491972.4738271,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777492032.514409,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,23.93,53.58,23.84,53.41,21.85,59.2,21.375,57.4375,42,0,78
1777492032.514409,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777492032.514409,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777492032.514409,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777492032.514409,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777492092.5672169,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,23.89,53.49,23.78,53.3,21.75,59.07,21.25,57.1875,41,0,37
1777492092.5672169,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777492092.5672169,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777492092.5672169,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777492092.5672169,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777492152.625391,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,23.8,53.71,23.73,53.46,21.78,59.17,21.25,57.375,40,0,14
1777492152.625391,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777492152.625391,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777492152.625391,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777492152.625391,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777492212.6965508,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,23.77,53.72,23.7,53.52,21.85,59.18,21.1875,57.5,40,0,54
1777492212.6965508,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777492212.6965508,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777492212.6965508,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777492212.6965508,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777492272.7788732,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,23.76,53.84,23.66,53.68,21.78,59.08,21.125,57.625,39,0,92
1777492272.7788732,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777492272.7788732,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777492272.7788732,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777492272.7788732,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777492332.835263,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,23.72,53.85,23.64,53.65,21.98,59.18,21.125,57.6875,39,0,96
1777492332.835263,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777492332.835263,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777492332.835263,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777492332.835263,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777492392.92066,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,23.7,53.83,23.64,53.63,21.75,59.16,21.125,57.625,38,0,61
1777492392.92066,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777492392.92066,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777492392.92066,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777492392.92066,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777492452.981288,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,23.68,53.87,23.63,53.62,21.84,59.12,21.0625,57.625,38,0,14
1777492452.981288,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777492452.981288,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777492452.981288,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777492452.981288,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777492512.9516978,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,23.66,53.87,23.59,53.63,21.92,59.24,21.0625,57.6875,37,0,37
1777492512.9516978,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777492512.9516978,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777492512.9516978,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777492512.9516978,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777492573.106605,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,23.63,53.83,23.6,53.6,21.82,59.08,21.0,57.625,36,0,78
1777492573.106605,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777492573.106605,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777492573.106605,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777492573.106605,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777492633.114697,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,23.59,53.89,23.54,53.6,21.92,58.83,21.0,57.625,36,0,99
1777492633.114697,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777492633.114697,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777492633.114697,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777492633.114697,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777492693.165843,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,23.58,53.93,23.49,53.61,21.85,58.95,21.0,57.625,35,0,79
1777492693.165843,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777492693.165843,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777492693.165843,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777492693.165843,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777492753.201211,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,23.55,53.97,23.47,53.74,21.73,58.9,21.0,57.75,35,0,32
1777492753.201211,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777492753.201211,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777492753.201211,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777492753.201211,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777492813.229383,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,23.51,53.97,23.46,53.73,21.82,58.99,20.9375,57.8125,34,0,19
1777492813.229383,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777492813.229383,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777492813.229383,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777492813.229383,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777492873.259202,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,23.49,54.07,23.45,53.81,21.78,58.96,21.0,57.8125,33,0,58
1777492873.259202,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777492873.259202,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777492873.259202,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777492873.259202,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777492933.3602939,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,23.48,54.15,23.38,53.88,21.72,59.02,20.9375,57.8125,33,0,97
1777492933.3602939,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777492933.3602939,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777492933.3602939,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777492933.3602939,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777492993.367504,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,23.42,54.19,23.41,53.9,21.7,59.01,20.9375,58.0625,32,0,90
1777492993.367504,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777492993.367504,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777492993.367504,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777492993.367504,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777493053.4451709,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,23.37,54.38,23.36,54.06,21.78,59.1,20.9375,58.0,32,0,31
1777493053.4451709,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777493053.4451709,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777493053.4451709,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777493053.4451709,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777493113.490025,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,23.35,54.37,23.33,54.04,21.74,59.07,20.9375,57.9375,31,0,14
1777493113.490025,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777493113.490025,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777493113.490025,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777493113.490025,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777493173.5465071,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,23.31,54.52,23.27,54.25,21.85,59.16,20.875,58.0625,31,0,40
1777493173.5465071,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777493173.5465071,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777493173.5465071,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777493173.5465071,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777493233.408208,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,23.31,54.51,23.25,54.26,21.73,59.11,20.875,58.25,30,0,85
1777493233.408208,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
